name,MAG,RS_sum,RP_sum,Completeness,Contamination,size,Domain,Phylum,Class,Order,Family,Genus,Species,category
MAG_362,YL.RS.Si235_bins.metabat2.1.fa.68,32364.76361,13095.95902,62.07,0,1.96336841583252,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,JADKGY01,Unassign,RS sig
MAG_363,YL.RS.Si235_bins.metabat2.1.fa.70,262024.8733,29606.45896,53.96,1.71,3.57558059692383,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,PSRF01,Unassign,RS sig
MAG_364,YL.RS.Si235_bins.metabat2.1.fa.71,107659.3047,37897.56635,85.72,7.93,4.75162982940674,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,VBCG01,Unassign,RS sig
MAG_365,YL.RS.Si235_bins.metabat2.1.fa.77,43891.03035,11166.0805,89.01,3.75,6.81337070465088,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,JAFLBB01,Unassign,RS sig
MAG_366,YL.RS.Si235_concoct_231,18719.65972,4127.326468,70.23,1.36,3.0508861541748,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassign,Unassign,RS sig
MAG_367,YL.RS.Si248_bins.043.maxbin,96383.88231,47090.55419,56.65,2.42,1.78351593017578,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,AC-38,Unassign,RS sig
MAG_368,YL.RS.Si248_concoct_0,152608.5028,59765.88671,63.32,3.45,2.3371524810791,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Unassign,RS sig
MAG_369,YL.RS.Si248_concoct_52,74863.97487,25389.13028,72.76,0,2.14121341705322,Bacteria,Chloroflexota,Limnocylindria,QHBO01,QHBO01,JACDBZ01,Unassign,RS sig
MAG_370,YL.RS.Si249_bins.metabat2.1.fa.1,581994.0778,102697.7145,68.43,1.72,4.85056304931641,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,PSRF01,Unassign,RS sig
MAG_371,YL.RS.Si249_bins.metabat2.1.fa.12,39657.74269,9080.038796,60.97,0,2.97057342529297,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,AG2,Unassign,RS sig
MAG_372,YL.RS.Si249_bins.metabat2.1.fa.40,368244.598,68664.90721,50.25,3.41,4.1033353805542,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Humisphaera,Unassign,RS sig
MAG_373,YL.RS.Si249_bins.metabat2.1.fa.6,98429.60166,30770.9274,52.89,0,2.8559398651123,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Unassign,Unassign,RS sig
MAG_374,YL.RS.Si249_bins.metabat2.1.fa.7,240849.9131,65190.59856,90.49,6.84,5.60549068450928,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,UBA2999,12-FULL-67-14b,Unassign,RS sig
MAG_375,YL.RS.Si268_bins.065.maxbin,102925.0543,60683.45091,56.28,0.86,1.61167812347412,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,AC-38,Unassign,RS sig
MAG_376,YL.RS.Si268_bins.070.maxbin,131813.1186,18936.41534,62.68,2.85,2.06195068359375,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,SCSIO-52915,Unassign,RS sig
MAG_377,YL.RS.Si268_bins.076.maxbin,68639.97842,20263.2895,63.76,4.7,1.66423416137695,Bacteria,Actinobacteriota,UBA4738,CADDZG01,WHSQ01,Unassign,Unassign,RS sig
MAG_378,YL.RS.Si268_bins.metabat2.1.fa.45,92094.01979,33849.95774,73.72,1.82,2.84298992156982,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,OLB17,Unassign,RS sig
MAG_379,YL.RS.Si268_bins.metabat2.1.fa.51,216975.3219,56369.30659,58.25,3.96,2.51667976379395,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,UBA6265,JACCXM01,Unassign,RS sig
MAG_380,YL.RS.Si268_concoct_61,5151.108364,19732.46384,54.07,3.91,0.628350257873535,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,EFPC-124,Unassign,Unassign,RP sig
MAG_381,YLrefSI_bins.metabat2.1.fa.11,10289.35096,3177.269914,50,0,1.77817916870117,Bacteria,Actinobacteriota,UBA4738,CADDZG01,WHSQ01,JACDAL01,Unassign,RS sig
MAG_382,YLrefSI_bins.metabat2.1.fa.145,22739.13065,6833.003208,54.83,2.29,1.0443696975708,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,DSRY01,Unassign,RS sig
MAG_383,YLrefSI_bins.metabat2.1.fa.162,51264.72672,16664.76768,53.67,3.51,1.94249629974365,Bacteria,Myxococcota_A,UBA9160,UBA9160,SMWR01,Unassign,Unassign,RS sig
MAG_384,YLrefSI_bins.metabat2.1.fa.179,35214.1766,11118.07303,53.76,1.72,2.22665596008301,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,Unassign,Unassign,RS sig
MAG_385,YLrefSI_bins.metabat2.1.fa.193,187370.8418,53245.27825,58.1,3.45,2.94001197814941,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-39,JAABQT01,Unassign,RS sig
MAG_386,YLrefSI_bins.metabat2.1.fa.200,25923.46388,10401.52315,56.9,3.45,3.77433967590332,Bacteria,Myxococcota_A,UBA796,UBA796,UBA2385,Unassign,Unassign,RS sig
MAG_387,YLrefSI_bins.metabat2.1.fa.284,71678.70488,21501.42693,57.44,0.85,1.59906005859375,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,DSRY01,Unassign,RS sig
MAG_388,YLrefSI_bins.metabat2.1.fa.30,168624.6745,26538.497,50.91,3.42,5.89014434814453,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,PSRF01,Unassign,RS sig
MAG_389,YLrefSI_bins.metabat2.1.fa.300,5469.778188,2332.313952,70.79,3.26,1.72842979431152,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Unassign,RS sig
MAG_390,YLrefSI_bins.metabat2.1.fa.347,65287.70421,15709.35794,63.9,0.1,4.71782302856445,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,Unassign,Unassign,RS sig
MAG_391,YLrefSI_bins.metabat2.1.fa.362,15436.66884,2495.760696,51.34,2.16,3.24690055847168,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA8199,PSRM01,Unassign,RS sig
MAG_392,YLrefSI_bins.metabat2.1.fa.367,4555.277264,1237.630974,51.88,1.72,2.2823657989502,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,SZUA-36,SHZL01,Unassign,RS sig
MAG_393,YLrefSI_bins.metabat2.1.fa.372,23315.16551,7397.43402,51.58,0.34,1.14103889465332,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,AC-38,Unassign,RS sig
MAG_394,YLrefSI_concoct_187,87064.45782,26207.02504,66.71,1.64,3.041242599487305,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerae,SM1A02,CAADGA01,Unassign,RS sig
MAG_395,YLrefSI_concoct_224,9087.91923,1761.710054,57.22,1.7,2.37084579467773,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,CAADGA01,Unassign,RS sig
MAG_396,YLrefSI_concoct_6,79725.5278,16116.12529,50.17,3.16,4.22613620758057,Bacteria,Acidobacteriota,Blastocatellia,UBA7656,UBA7656,JADGNW01,Unassign,RS sig
MAG_397,ZJK.RS.1168_bins.metabat2.1.fa.107,23185.25768,11256.92808,88.85,9.29,5.14087772369385,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-41,Unassign,Unassign,RS sig
MAG_398,ZJK.RS.1168_bins.metabat2.1.fa.112,10171.88402,4111.844322,73.58,2.08,1.95259189605713,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,UBA6265,Unassign,Unassign,RS sig
MAG_399,ZJK.RS.1168_bins.metabat2.1.fa.113,28833.25022,8389.110026,62.09,4.56,4.74412441253662,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Unassign,Unassign,RS sig
MAG_400,ZJK.RS.1168_bins.metabat2.1.fa.120,17789.00283,6330.421776,70.55,8.62,1.78921985626221,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Sep-70,VGBV01,Unassign,RS sig
MAG_401,ZJK.RS.1168_bins.metabat2.1.fa.129,10238.7129,3620.675672,69.98,3.85,2.14480304718018,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,JACPCJ01,Unassign,Unassign,RS sig
MAG_402,ZJK.RS.1168_bins.metabat2.1.fa.130,9714.988028,2784.665892,76.12,5.26,6.16412353515625,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Unassign,Unassign,RS sig
MAG_403,ZJK.RS.1168_bins.metabat2.1.fa.139,22275.14747,6069.525098,50.15,3.21,2.62789916992188,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,Unassign,Unassign,RS sig
MAG_404,ZJK.RS.1168_bins.metabat2.1.fa.144,48162.98844,7396.397694,70.23,8.31,5.13820457458496,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA11320,Unassign,Unassign,RS sig
MAG_405,ZJK.RS.1168_bins.metabat2.1.fa.171,17380.06799,6650.971426,63.95,0,3.69415187835693,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,UBA2999,Unassign,Unassign,RS sig
MAG_406,ZJK.RS.1168_bins.metabat2.1.fa.173,27932.84444,10532.10849,73.46,2.99,1.95265865325928,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,AC-51,Unassign,RS sig
MAG_407,ZJK.RS.1168_bins.metabat2.1.fa.177,3166.813288,4401.91468,95.06,7.63,3.08822822570801,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Unassign,Unassign,RP sig
MAG_408,ZJK.RS.1168_bins.metabat2.1.fa.18,231.832196,173.08134,92.83,0.58,1.24210357666016,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Unassign,Unassign,RS sig
MAG_409,ZJK.RS.1168_bins.metabat2.1.fa.183,2525.545138,1013.77523,85.27,9.08,2.11097717285156,Bacteria,Actinobacteriota,UBA4738,CADDZG01,WHSQ01,Unassign,Unassign,RS sig
MAG_410,ZJK.RS.1168_bins.metabat2.1.fa.192,15810.31166,2702.134816,80.03,2.56,2.6128511428833,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,Unassign,Unassign,Unassign,RS sig
MAG_411,ZJK.RS.1168_bins.metabat2.1.fa.205,3635.113938,13282.22266,59.97,2.63,6.09942436218262,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,PMG-095,Unassign,RP sig
MAG_412,ZJK.RS.1168_bins.metabat2.1.fa.222,23463.68856,7268.648692,70.69,0,2.78746891021729,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,Unassign,Unassign,RS sig
MAG_413,ZJK.RS.1168_bins.metabat2.1.fa.240,19901.21646,10281.75206,88.3,9.19,6.49654960632324,Bacteria,Acidobacteriota,Vicinamibacteria,Fen-336,Fen-336,AA29,Unassign,RS sig
MAG_414,ZJK.RS.1168_bins.metabat2.1.fa.25,15146.16242,4271.652114,81.21,7.14,4.03955364227295,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,VBAS01,Unassign,RS sig
MAG_415,ZJK.RS.1168_bins.metabat2.1.fa.269,7357.709814,5853.140382,88.28,7.14,10.6305599212646,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,SZUA-265,Unassign,RS
MAG_416,ZJK.RS.1168_bins.metabat2.1.fa.274,7109.777076,1685.231444,58.27,1.38,2.53624534606934,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Unassign,Unassign,RS sig
MAG_417,ZJK.RS.1168_bins.metabat2.1.fa.29,3442.893188,1122.517882,70.93,4.55,2.61592960357666,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Unassign,Unassign,RS sig
MAG_418,ZJK.RS.1168_bins.metabat2.1.fa.297,83990.9855,24847.49303,56.9,4.66,3.09806728363037,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Usitatibacteraceae,Usitatibacter,Unassign,RS sig
MAG_419,ZJK.RS.1168_bins.metabat2.1.fa.301,14447.58656,3637.987378,72.17,3.88,1.15079021453857,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrosocosmicus,Unassign,RS sig
MAG_420,ZJK.RS.1168_bins.metabat2.1.fa.319,14071.17144,33180.52416,71.51,7.82,5.37262153625488,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,JAAYXG01,Unassign,RP sig
MAG_421,ZJK.RS.1168_bins.metabat2.1.fa.334,39662.1778,11903.48668,84.1,4.95,3.08633422851562,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,Unassign,Unassign,RS sig
MAG_422,ZJK.RS.1168_bins.metabat2.1.fa.336,11760.46516,9439.974218,56.9,0,2.42579460144043,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter,Azotobacter chroococcum,RS
MAG_423,ZJK.RS.1168_bins.metabat2.1.fa.339,7759.779536,37515.40686,60.27,0,0.944201469421387,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA1547,Unassign,Unassign,RP sig
MAG_424,ZJK.RS.1168_bins.metabat2.1.fa.373,49044.13199,32588.21689,75.87,6.9,3.15610885620117,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unassign,RS sig
MAG_425,ZJK.RS.1168_bins.metabat2.1.fa.379,14534.75115,9722.92359,55.83,0.31,2.66553115844727,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Afifellaceae,Propylenella,Unassign,RS sig
MAG_426,ZJK.RS.1168_bins.metabat2.1.fa.381,45705.42299,37623.86066,53.76,4.14,3.28883934020996,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia_A,Unassign,RS
MAG_427,ZJK.RS.1168_bins.metabat2.1.fa.385,6682.70826,2925.972844,75.98,3.42,2.08994579315186,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,AC-51,Unassign,RS sig
MAG_428,ZJK.RS.1168_bins.metabat2.1.fa.386,19179.42852,13518.16034,73.95,9.48,2.21987247467041,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,AC-51,Unassign,RS sig
MAG_429,ZJK.RS.1168_bins.metabat2.1.fa.389,224798.5291,53674.32505,71.77,3.86,3.63407230377197,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,AR12,Unassign,RS sig
MAG_430,ZJK.RS.1168_bins.metabat2.1.fa.391,6304.864414,16842.75281,79.59,2.46,5.20338439941406,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,Unassign,RP sig
MAG_431,ZJK.RS.1168_bins.metabat2.1.fa.406,6786.732002,2990.3583,60.67,3.4,1.12249946594238,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Unassign,Unassign,Unassign,RS sig
MAG_432,ZJK.RS.1168_bins.metabat2.1.fa.417,6069.848954,2494.937114,52.74,3.45,3.18923759460449,Bacteria,Acidobacteriota,CAIWXX01,Unassign,Unassign,Unassign,Unassign,RS sig
MAG_433,ZJK.RS.1168_bins.metabat2.1.fa.42,21724.57556,11175.58229,73.3,7.63,7.0364875793457,Bacteria,Myxococcota,Polyangia,Palsa-1104_A,Fen-1088,Unassign,Unassign,RS sig
MAG_434,ZJK.RS.1168_bins.metabat2.1.fa.428,28223.89501,7161.452242,88.47,7.26,3.46929931640625,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,JACDEA01,JACDEA01,Unassign,RS sig
MAG_435,ZJK.RS.1168_bins.metabat2.1.fa.433,664.215232,153.691884,51.38,1.72,1.78878402709961,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,JABWBV01,JABWBV01,Unassign,RS sig
MAG_436,ZJK.RS.1168_bins.metabat2.1.fa.44,3847.932634,1679.105538,55.03,1.71,1.3867301940918,Bacteria,Actinobacteriota,UBA4738,AC-67,AC-67,Unassign,Unassign,RS sig
MAG_437,ZJK.RS.1168_bins.metabat2.1.fa.445,6185.94623,1819.849176,58.43,0,1.9077033996582,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,UBA4720,Unassign,RS sig
MAG_438,ZJK.RS.1168_bins.metabat2.1.fa.449,8154.778782,3103.251782,91.1,0.59,3.56061744689941,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,JJ008,Unassign,RS sig
MAG_439,ZJK.RS.1168_bins.metabat2.1.fa.453,9.148538,11.267452,63.09,0,1.11123561859131,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,PMNU01,Unassign,RP
MAG_440,ZJK.RS.1168_bins.metabat2.1.fa.459,9900.52306,1786.304196,91.74,1.38,4.62045001983643,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Unassign,Unassign,RS sig
MAG_441,ZJK.RS.1168_bins.metabat2.1.fa.471,18321.16195,5299.06102,86.51,5.42,4.38420104980469,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassign,Unassign,RS sig
MAG_442,ZJK.RS.1168_bins.metabat2.1.fa.472,3898.811066,2414.614898,51.04,4.39,2.66322803497314,Bacteria,Myxococcota_A,UBA9160,SZUA-336,SZUA-336,Unassign,Unassign,RS sig
MAG_443,ZJK.RS.1168_bins.metabat2.1.fa.477,15044.95448,12998.79914,82.04,3.68,4.18686008453369,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Chryseolinea,Unassign,RS
MAG_444,ZJK.RS.1168_bins.metabat2.1.fa.478,12881.02114,4760.446094,71.47,0,2.47080039978027,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,Unassign,RS sig
MAG_445,ZJK.RS.1168_bins.metabat2.1.fa.504,11387.82727,3565.628828,67.61,4.27,2.63608551025391,Bacteria,Actinobacteriota,UBA4738,AC-67,Unassign,Unassign,Unassign,RS sig
MAG_446,ZJK.RS.1168_bins.metabat2.1.fa.523,77336.30864,94272.16917,88.92,5.86,4.52148532867432,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassign,RP
MAG_447,ZJK.RS.1168_bins.metabat2.1.fa.544,2664.983882,804.894918,79.19,5.73,4.99611949920654,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,QHXM01,Unassign,RS sig
MAG_448,ZJK.RS.1168_bins.metabat2.1.fa.557,18487.88893,4389.474492,60,4.27,3.91126728057861,Bacteria,Acidobacteriota,Blastocatellia,UBA7656,UBA7656,JACQDB01,Unassign,RS sig
MAG_449,ZJK.RS.1168_bins.metabat2.1.fa.587,2459.13145,626.22521,82.27,0.91,5.15212249755859,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,A4b,OLB15,Unassign,RS sig
MAG_450,ZJK.RS.1168_bins.metabat2.1.fa.593,8682.948224,7302.56165,78.17,3.33,3.41871738433838,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Unassign,Unassign,RS sig
MAG_451,ZJK.RS.1168_bins.metabat2.1.fa.595,7957.889386,13677.72197,50.17,1.72,3.99756240844727,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,PALSA-1196,Unassign,RP sig
MAG_452,ZJK.RS.1168_bins.metabat2.1.fa.599,1400.446842,328.984656,90.66,2.3,4.673415184,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Unassign,Unassign,Unassign,RS sig
MAG_453,ZJK.RS.1168_bins.metabat2.1.fa.603,15435.01313,3094.56133,56.38,0,2.12813854217529,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,Unassign,RS sig
MAG_454,ZJK.RS.1168_bins.metabat2.1.fa.606,6.324208,4.89371,56.25,0.67,1.10541820526123,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Glomeribacter,Unassign,RS
MAG_455,ZJK.RS.1168_bins.metabat2.1.fa.609,47399.65096,15401.80525,90.26,5.27,2.27425670623779,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,AC-38,Unassign,RS sig
MAG_456,ZJK.RS.1168_bins.metabat2.1.fa.61,3501.519628,1127.36,57.15,0,1.76535415649414,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassign,Unassign,RS sig
MAG_457,ZJK.RS.1168_bins.metabat2.1.fa.611,12028.57037,2706.153754,80.57,0.43,2.68750667572021,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5066,Gp7-AA6,Gp7-AA6,Unassign,RS sig
MAG_458,ZJK.RS.1168_bins.metabat2.1.fa.75,9045.896278,21840.67596,57.76,1.72,4.71972846984863,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter,Unassign,RP sig
MAG_459,ZJK.RS.1168_bins.metabat2.1.fa.82,16690.90518,27827.05873,54.35,1.44,1.8599739074707,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,JACDAZ01,Unassign,RP sig
MAG_460,ZJK.RS.1490_bins.metabat2.1.fa.105,23361.94499,61792.01305,88.3,8.06,7.91239547729492,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Unassign,Unassign,RP sig
MAG_461,ZJK.RS.1490_bins.metabat2.1.fa.111,72828.13258,15594.42013,53.56,0.86,2.16920375823975,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,UBA4720,Unassign,RS sig
MAG_462,ZJK.RS.1490_bins.metabat2.1.fa.112,10728.33587,25641.86081,53.46,1.75,7.35848999023438,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,PMG-095,Unassign,RP sig
MAG_463,ZJK.RS.1490_bins.metabat2.1.fa.113,13137.23261,4045.60101,76.45,6.59,2.4323787689209,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Unassign,Unassign,Unassign,RS sig
MAG_464,ZJK.RS.1490_bins.metabat2.1.fa.117,23977.00557,7974.024472,87.53,3.43,2.44233798980713,Bacteria,Chloroflexota,Limnocylindria,QHBO01,QHBO01,Unassign,Unassign,RS sig
MAG_465,ZJK.RS.1490_bins.metabat2.1.fa.123,3225.934622,800.427838,82.42,1.1,2.63724327087402,Bacteria,Eisenbacteria,RBG-16-71-46,JABDJR01,Unassign,Unassign,Unassign,RS sig
MAG_466,ZJK.RS.1490_bins.metabat2.1.fa.146,26117.69459,6751.171264,81.05,4.95,2.66077423095703,Bacteria,Gemmatimonadota,Gemmatimonadetes,JACCXV01,Unassign,Unassign,Unassign,RS sig
MAG_467,ZJK.RS.1490_bins.metabat2.1.fa.154,79808.16777,23775.50782,89.15,8.77,8.24211883544922,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,JACMLA01,Unassign,RS sig
MAG_468,ZJK.RS.1490_bins.metabat2.1.fa.190,64826.82427,19052.88225,63.95,1.72,3.12885856628418,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,JACDHQ01,Unassign,RS sig
MAG_469,ZJK.RS.1490_bins.metabat2.1.fa.191,5673.416062,3781.400806,86.42,4.7,2.58917045593262,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,AC-51,Unassign,RS sig
MAG_470,ZJK.RS.1490_bins.metabat2.1.fa.194,44029.52392,13219.01364,78.42,6.59,3.45525550842285,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,UBA2982,Unassign,RS sig
MAG_471,ZJK.RS.1490_bins.metabat2.1.fa.197,2459.220598,1313.588836,86.84,2.52,3.26442718505859,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1844,Unassign,RS sig
MAG_472,ZJK.RS.1490_bins.metabat2.1.fa.204,27145.90319,10147.11237,59.48,1.72,2.3421745300293,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,SPCO01,Unassign,RS sig
MAG_473,ZJK.RS.1490_bins.metabat2.1.fa.206,34780.31607,7705.264078,78.93,3.45,2.53139972686768,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,UBA4720,Unassign,RS sig
MAG_474,ZJK.RS.1490_bins.metabat2.1.fa.209,4973.069858,2935.635404,92.92,9.83,6.22826290130615,Bacteria,Tectomicrobia,Entotheonellia,Entotheonellales,Entotheonellaceae,Entotheonella,Unassign,RS sig
MAG_475,ZJK.RS.1490_bins.metabat2.1.fa.223,11766.65257,11461.28408,76.66,2.7,2.54340934753418,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Unassign,RS
MAG_476,ZJK.RS.1490_bins.metabat2.1.fa.224,20271.30184,4205.808352,73.17,3.51,2.52037239074707,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,SCSIO-52915,Unassign,RS sig
MAG_477,ZJK.RS.1490_bins.metabat2.1.fa.239,32621.65355,46936.49639,52.93,1.75,8.86995792388916,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Unassign,Unassign,RP
MAG_478,ZJK.RS.1490_bins.metabat2.1.fa.247,18646.34974,2887.105008,64.22,0.88,4.30638885498047,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Unassign,Unassign,RS sig
MAG_479,ZJK.RS.1490_bins.metabat2.1.fa.253,24835.27512,8151.557124,74.67,3.76,4.88154888153076,Bacteria,Acidobacteriota,Blastocatellia,RBC074,Unassign,Unassign,Unassign,RS sig
MAG_480,ZJK.RS.1490_bins.metabat2.1.fa.255,17654.80162,5796.320738,63.26,2.2,4.04299736022949,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,SZUA-320,Unassign,RS sig
MAG_481,ZJK.RS.1490_bins.metabat2.1.fa.260,9494.348756,15522.65477,58.81,4.27,2.56960964202881,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,OLB17,Unassign,RP sig
MAG_482,ZJK.RS.1490_bins.metabat2.1.fa.268,19504.32241,3867.622996,80.45,5.18,4.74568462371826,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA12294,Unassign,RS sig
